chicken skin roasted|508|45.6|12.8|22.8|0|0|0|93|0.028|45.1|0.083|0.099|0|0.026|0.4|0.032|15.7|1.7|16.8|152.3|1.4|85.844
turkey breast raw|3554|158.9|43.2|495.6|0|0|0|1471.60|1.3|1585.90|0.015|0.004|0|0|0|0|294.3|27.2|543.4|6226.00|35.5|976.092
ground turkey raw|169|8.7|2.3|22.4|0|0|0|78.7|0.047|82.5|0.041|0.080|0|0.086|0.1|0|21.7|1.2|26.2|270.2|2.7|54.095
chicken wing cooked|52|3.5|1|4.8|0|0|0|14.7|0.086|13.1|0.041|0.092|0|0.022|0.052|0.092|2.5|0.2|3.4|29.2|0.3|11.058
turkey roast roasted|209|7.8|2.6|28.8|4.1|0|0|71.6|0.9|91.6|0|0.079|0|0.084|0.5|0.090|6.8|2.2|29.7|402.3|3.4|49.7
pheasant meat raw|1448|74.3|21.6|181.6|0|0|0|568|0.3|542.2|0.4|0.015|42.4|0|0|0|96|9.2|160|1944.00|7.7|403.9
chicken back raw|188|17|4.9|8.3|0|0|0|46.6|0.043|34.3|0.087|0.026|0.9|0|0.2|0.030|7.7|0.6|8.9|85|0.7|34.564
chicken back cooked|93|6.5|1.8|8|0|0|0|28.1|0.091|21.9|0.005|0.052|0|0.084|0.074|0.051|6.5|0.4|5.8|52.2|0.7|21.425
chicken leg fried|431|25.5|6.8|34.4|13.8|0|0.5|142.2|0.4|82.3|0.070|0.056|0|0|0|0|28.4|2.2|31.6|298.6|3.4|104.858
chicken feet cooked|975|66.2|17.8|88|0.9|0|0|381|0.3|298.5|0.1|0.011|0|0.068|1.2|0.036|399.2|4.1|22.7|140.6|3.1|558.5
turkey steak fried|179|10.8|2.8|9.1|10.9|0|0|41|0.5|31.6|0.092|0.088|0|0|0|0|9|1.4|9.6|166.4|0.9|41.229
turkey taco meat cooked|271|13.9|3.2|30.7|5.5|0|0|129.9|1.2|128.1|0|0.062|0|0|0.5|0.089|126.3|3.3|49.4|543.5|4.6|179.7
chicken leg raw|736|54.9|15|56.3|0.6|0|0|319.9|0.3|231.5|0.018|0.096|0.7|0.033|0.8|0.096|31|2.4|65.4|698.3|5.1|145.973
chicken meat raw|1978|138.6|39.7|171.1|0|0|0|690|0.6|607.1|0.4|0.069|14.7|0.054|2.8|0.054|101.2|8.3|184|1738.80|12.1|434.3
chicken neck cooked|94|6.9|1.9|7.5|0|0|0|26.6|0.085|23.5|0.065|0.079|0|0.087|0.1|0.032|10.3|0.9|4.9|41|1|25.616
chicken drumstick fried|193|11.3|3|15.8|6|0|0.2|61.9|0.2|38|0.028|0.061|0|0|0|0|12.2|1|14.4|133.9|1.7|46.519
quail egg|14|1|0.3|1.2|0.080|0.048|0|76|0.042|6.7|0.083|0.039|0|0.047|0.030|0.010|5.8|0.3|1.2|11.9|0.1|8.343
duck meat cooked|472|39.7|13.5|26.6|0|0|0|117.6|0.041|72.6|0.008|0.098|0|0.067|1|0.047|15.4|3.8|22.4|285.6|2.6|85.544
chicken wing roasted|216|14.3|4.2|20.2|0|0|0|119.9|0.039|50.5|0.073|0.069|0.5|0|0.094|0.6|0.024|0.092|0.7|125|0.032|35.155
quail meat cooked|1028|63.9|17.9|113.7|0|0|0|389.6|0.2|271.8|0.3|0.020|10.4|0.003|3.2|0.074|68|20.1|99.7|978.5|14|276.4
goose meat cooked|427|30.7|9.6|35.2|0|0|0|127.4|0.089|72.7|0.081|0.076|0|0.002|2.4|0.026|18.2|4|30.8|460.6|3.7|88.168
chicken breast cooked|114|4.5|1.3|17.3|0|0|0|48.7|0.058|36.2|0.080|0.074|0|0.019|0.2|0.004|8.1|0.6|15.7|142.1|0.6|30.552
chicken neck raw|149|13.1|3.6|7|0|0|0|49.5|0.027|30|0.066|0.028|0|0|0.2|0|9|1|6.5|68.5|0.9|30.146
duck egg|130|9.6|2.6|9|1|0.7|0|618.8|0.1|49.6|0.1|0.020|0|0.026|0.9|0.098|44.8|2.7|11.9|155.4|1|67.2
pheasant breast raw|484|11.8|4|88.7|0|0|0|211.1|0.1|263.5|0.2|0.009|21.8|0|0|0|10.9|2.9|76.4|880.9|2.3|136.3
duck meat raw|5123|498.8|167.6|145.7|0|0|0|963.7|0.8|615|0.6|0.048|35.5|0.088|8.9|0.025|139.5|30.4|190.2|2650.10|17.2|850.5
squab meat raw|585|47.4|16.8|36.8|0|0|0|189.1|0.1|112.6|0.1|0.012|10.3|0|0|0|23.9|7|43.8|396|4.4|125.5
chicken drumstick raw|211|12.4|3.3|23.4|0.1|0|0|122.4|0.1|96.4|0.067|0.042|0|0.044|0.3|0.007|13.3|0.8|26.6|296.6|2.6|50.075
turkey meat roasted|284|11.1|3.2|42.8|0.031|0|0|163.5|0.2|95.3|0.004|0.019|0|0.091|0.1|0|21|1.6|45|358.5|3.7|76.629
chicken breast raw|299|16.1|4.6|36.3|0|0|0|111.4|0.1|120.9|0.026|0.057|0|0.053|0.5|0|19.1|1.3|43.5|382.8|1.4|72.834
ground chicken cooked|474|27.4|7.8|58.4|0|0|0|268.6|0.2|162.9|0.2|0.093|1.4|0|0|1|0.044|0.2|2.3|587.3|0.047|87.678
turkey wing cooked|426|23.1|6.3|50.9|0|0|0|150.7|0.1|110.7|0|0.051|0|0.030|0.3|0|44.6|2.7|46.5|494.8|3.9|121.3
goose meat raw|6077|550.7|160.2|259.8|0|0|0|1310.40|1.2|813.4|0.3|0.049|68.8|0|0|0|196.6|41|294.8|5045.00|28.2|1117.2
turkey breast roasted|3266|128|36.3|496.1|0|0|0|1278.70|1.1|1092.40|0|0.004|0|0|0|0|362.9|24.2|466.6|4976.60|35.1|1011.2
chicken fajita strips|13|0.5|0.2|1.7|0.2|0|0|8.3|0.044|6.6|0.041|0.011|0|0|0.031|0.015|1.2|0.097|2.1|26.7|0.1|3.66
crispy chicken strips tyson|145|6|7.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0
chocolate pudding fat free|105|0.3|0|2.2|23.6|17.8|0.3|1.1|0.1|86.1|0|0.069|0|0|0|0.098|44.1|1.9|17|235|0.3|72.4
tapioca pudding|143|4.3|1.1|2.1|23.9|16.4|0|1.1|0.2|79|0|0.021|0.3|0|0.2|0.010|78.1|0.1|6.6|101.2|0.2|108.8
tapioca pudding fat free|105|0.4|0.1|1.6|23.9|15.9|0|1.1|0.2|85.4|0|0.012|0.3|0|0.072|0|58.2|0.1|5.6|78.4|0.2|84.5
rice pudding|122|2.4|1.4|3.6|20.8|13.1|0.3|13.6|0.1|84.9|0.043|0.089|0.074|1.5|0|0.011|0.063|0.014|0.1|92.7|0.083|27.329
corn pudding|328|12.6|6.3|11.1|42.4|16.5|3|180|0.7|180.8|0.2|0.074|0.3|9.3|0.048|0.7|0.066|0.1|1.3|225|0.069|69.795
chocolate pudding|213|6.9|1.9|3.1|34.5|25.8|0|1.5|0.2|104.2|0.045|0.044|0.5|0|0.5|0.066|76.5|1.9|27|276|0.5|123.424
lemon pudding|173|4.4|2.6|4.1|30.2|0|0|16.5|0.4|109.8|0.026|0.028|1.2|0|0|0|148.5|0.058|16.5|190.5|0.5|188.516
vanilla pudding|195|5.7|1.5|2.2|33.9|25.5|0|1.5|0.3|107.5|0.018|0.092|0.3|0|0.5|0.034|73.5|0.1|6|97.5|0.2|115.796
profeel proteiinirahka valio|140|0.4|0.2|175|19.3|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|194.7
cottage cheese creamed|20|0.9|0.3|2.2|0.7|0.5|0|3.4|0.095|16|0.022|0.060|0|0.085|0.082|0|16.6|0.071|1.6|20.8|0.018|20.576
zaziki milfina|51|4.4|1.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.4
cottage cheese low fat|163|2.3|1.5|28|6.1|6.1|0|9|0.9|186.4|0.021|0.072|0|0|0.035|0.024|137.9|0.3|11.3|194.4|0.9|174.683
cottage cheese nonfat|104|0.4|0.2|15|9.7|2.7|0|10.2|0.5|117.5|0.093|0.006|0|0|0.096|0|124.7|0.2|16|198.7|0.7|150.072
vanilla yogurt low fat|208|3.1|2|12.1|33.8|33.8|0|12.3|0.2|193.6|0.051|0.010|2|0|0.029|0.024|419|0.2|39.2|536.6|2|470.265
classique yogurt plain 2 liberte|30|1.2|0.7|3.3|1.7|1.7|0|0.017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.2
yoplait light strawberry yogurt yoplait|79|0|14.1|0.0|0.074|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.061
vanilla yogurt|145|2.1|1.3|8.4|23.5|23.5|0|8.5|0.1|134.3|0.005|0.026|1.4|0|0.003|0.037|290.7|0.1|27.2|372.3|1.4|326.243
chocolate yogurt|168|0|0|5.3|35.3|22.5|1.8|1.5|0.2|107.4|0|0.042|0|0|0|0|132|0.6|60|508.5|1.7|175.0
yogurt parfait|125|1.5|0.8|5|23.6|17.4|1.6|4.5|0.048|117.7|0.073|0.100|21.3|0.042|0.4|0.085|156.5|0.7|25.3|281.6|1.3|210.272
yogurt|92|4.9|3.1|5.2|7|7|0|19.5|0.005|131.9|0.026|0.081|0.8|0.076|0.035|0.020|181.5|0.001|18|232.5|0.9|199.51
chocolate frozen yogurt|221|6.3|4|5.2|37.6|33.5|4|22.6|0.1|123.9|0.036|0.088|0|0.057|0.2|0.071|174|0.8|43.5|407.2|0.5|227.929
frozen yogurt|221|6.3|4|5.2|37.6|34.7|0|22.6|0.1|123.9|0.013|0.050|1.2|0.010|0.2|0.054|174|0.8|17.4|271.4|0.5|225.163
yogurt low fat|154|3.8|2.5|12.9|17.2|17.2|0|14.7|0.2|208.4|0.021|0.034|2|0|0.007|0.007|448.4|0.2|41.7|573.3|2.2|484.517
vanilla yoghurt oikos|120|1.8|24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.8
fruit yogurt|149|1.7|1.1|6|28|28|0|7.5|0.013|113|0.006|0.087|0.9|0|0.079|0.031|207|0.066|19.5|265.5|1|243.671
danone low fat alsafi|88|1.7|1|0.0|0.089|255|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.743
fruit n yogurt parfait mcdonalds|156|1.9|0.044|4.1|30.9|19.1|1.5|7.5|0.065|111.2|0|0.099|20.7|0|0|0|128.1|0.7|20.9|248.8|0.5|187.9
triple zero greek yogurt dannon oikos|120|0|0|0.038|22.5|6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|22.598
greek yogurt|100|0.7|0.2|17.3|6.1|5.5|0|8.5|0.081|144.7|0.035|0.036|0|0|0.089|0.010|187|0.1|18.7|239.7|0.9|211.251
chocolate rasberry protein mini proteinfx|102|2.9|1.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.9
gushers fruit gushers|360|6|80|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.2
egg fried|90|6.8|2|6.3|0.4|0.2|0|184.5|0.043|32|0.016|0.029|0|0.081|0.6|0.079|28.5|0.9|6|69.9|0.6|42.904
glucerna abbott|1010|35.6|2.8|0|120.9|49.8|12.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|169.3
sports drink|26|0|0|0|7.2|0|0|0|0.073|232.3|0|0|15.1|0|0|0|0|0.1|2.4|24|0.056|22.4
peanut butter cookie protein syntha 6|200|6|15|0.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0
hanfprotein pulver rohkostqualitat veganz|107|3.1|0.3|0.0|14.2|0.057|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17.3
smoothie high protein creamy chocolate slimfast|110|3.5|0.5|12|2.1|1|0|5|0.2|15|45|25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|62.6
egg large|138|9.3|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.3
boysenberries frozen|66|0.3|0.049|1.5|16.1|9.1|7|0|0.064|113.4|0|0|4.1|0|1.1|0.002|35.6|1.1|21.1|183.5|0.3|65.7
malt beverage|88|0.3|0.005|0.5|19.1|19.1|0|0|0.020|216|0|0|1.2|0|0|0|16.6|0.1|16.6|19|0.025|37.8
chocolate powder for milk|88|0.5|0.5|1|19.9|18|1|0|0.012|0.2|0|0|6|0|0.038|0.041|100.1|0|11.7|61.6|1.5|128.5
vegetable fruit juice|9|0.017|0|0.071|2.2|0.6|0|0|0.043|27.2|0|0|9.6|0|0.5|0.036|0.9|0.013|0.3|5.6|0.069|12.912
cocoa powder unsweetened|12|0.7|0.4|1.1|3.1|0.087|1.8|0|0.062|0.2|0|0|0|0|0.085|0.056|6.9|0.7|26.9|82.3|0.4|14.3
coconut milk|35|3.6|3.2|0.3|0.8|0.5|0.3|0|0.001|10.1|0|0|0.4|0|0.063|0.014|2.4|0.2|5.6|39.5|0.1|8.0
cocoa powder|28|0.3|0.2|0.5|5.9|4.6|0.3|0|0.034|0.1|0.066|0.051|0.016|0|0.094|0.001|9.3|0.075|5.8|49.8|0.1|16.393
rice drink|113|2.3|0|0.7|22|12.7|0.7|0|0.058|214.3|0|0.000|0.059|0|0.042|1.1|0.078|0.013|0.5|134.4|0.009|25.883
coconut water|46|0.5|0.4|1.7|8.9|6.3|2.6|0|0.3|228|0|0|5.8|0|0|0|57.6|0.7|60|600|0.2|77.8
caramel med iced coffee dunkin donuts|268|9|41|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0
instant coffee with water decaffeinated|4|0|0.024|0.2|0.8|0|0|0|0.093|177.1|0|0|0|0|0|0|7.2|0.042|7.2|64.4|0.053|8.247
instant coffee powder|353|0.5|0.2|12.2|75.4|0|0|0|0.051|3.1|0|0|0|0|0|0.077|141|4.4|327|3535.00|0.4|233.5
instant coffee powder decaffeinated|6|0.069|0.015|0.2|1.4|0|0|0|0.090|0.051|0|0|0|0|0|0.015|2.5|0.056|5.6|63|0.004|4.121
instant cappuccino powder|53|0.7|0.4|0.4|11.2|9|0.2|0.3|0.074|0.2|0|0.037|0.100|0|0.080|0.062|17.3|0.036|5.6|108|0.058|29.908
coffee decaffeinated|0|0|0.087|0.2|0|0|0|0|0.058|235.3|0|0|0|0|0|0.023|4.7|0.1|11.9|128|0.084|5.0
espresso decaffeinated|3|0.011|0.037|0.065|0.5|0|0|0|0.011|29.3|0|0|0.026|0|0|0.047|0.6|0.087|24|34.5|0.036|1.391
instant coffee with water|4|0|0.051|0.2|0.6|0|0|0|0.015|177.4|0|0|0|0|0|0|7.2|0.015|7.2|53.7|0.013|8.027
coffee|2|0.069|0.011|0.3|0|0|0|0|0.075|235.6|0|0|0|0|0.068|0.025|4.7|0.051|7.1|116.1|0.039|5.09
espresso|3|0.086|0.068|0.021|0.5|0|0|0|0.083|29.3|0|0|0.099|0|0.005|0.027|0.6|0.049|24|34.5|0.020|1.263
whey protein powder vanilla eas|108|1.7|1.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.7
energy drink sugar free red bull|13|0.2|0|0.6|1.8|0|0|0|0.008|245.9|0|0.090|0|0|0|0|32.5|0.023|7.5|7.5|0|35.19
powerade coca cola|9|0.009|0.076|0|2.3|1.8|0|0|0.005|27.1|0|0.082|0|0|0|0|0.3|0.096|0|5.3|0.058|2.671
amp energy pepsi|110|0.2|0|0.6|29|29|0|0|0.093|209.5|0|0.083|0|0|0|0|31.2|0.053|7.2|7.2|0|61.067
gatorade g2 pepsi|2|0.052|0|0.069|0.6|0.4|0|0|0.011|28.9|0|0.091|0|0|0|0.038|0|0|0|3.8|0|0.69
amp energy sugar free pepsi|5|0|0|0|2.5|0|0|0|0.093|236|0|0.084|0|0|0|0|0|0|7.2|4.8|0|2.5
energy drink red bull|111|0|0|1.2|26.4|26.4|0|0|0.1|230.2|0|0|5.6|0|0|0|0|0.049|0.2|0|0.072|33.224
powerade zero ion4 coca cola|0|0|0|0|0|0|0|0|0.030|29.5|0|0.028|0.7|0|0.2|0.057|0.6|0.072|0.3|3|0.026|1.393
full throttle coca cola|110|0.2|0|0.6|29|29|0|0|0.071|209.5|0|0.031|0|0|0|0|31.2|0.037|7.2|7.2|0|61.049
passion fruit juice purple|148|0.4|0.064|1.7|35.7|35.2|0.5|0|0.084|208|0|0|45|0|0.090|0.011|9.9|0.9|42|686.7|0.1|94.1
pomegranate juice|134|0.7|0.2|0.4|32.7|31.5|0.2|0|0.089|214|0|0|0.2|0|0.9|0.081|27.4|0.2|17.4|532.9|0.2|61.8
cranberry apricot juice|157|0|0|0.5|39.7|0|0.2|0|0.007|204.6|0|0|0|0|0|0|22.1|0.4|7.4|149.5|0.050|62.9
pineapple juice|133|0.3|0.071|0.9|32.2|25|0.5|0|0.075|215.9|0|0.004|0.3|109.5|0|0.048|0.062|0.2|0.8|20|0.099|34.477
passion fruit juice yellow|126|0.1|0.008|1|33.6|33.1|0.5|0|0.003|211.5|0|0|73.6|0|0.036|0.090|9.9|0.6|42|686.7|0.1|119.3
orange apricot juice|128|0.3|0.001|0.8|31.8|30.2|0.3|0|0.096|216.8|0|0|50|0|0.3|0.054|12.5|0.3|12.5|200|0.1|96.0
tangerine juice|106|0.5|0.082|1.2|24.9|24.5|0.5|0|0.022|219.6|0|0.086|0.1|76.6|0|0.3|0|0.060|0.5|34.6|0.016|27.29
orange juice|90|0.4|0.079|1.4|20.8|16.8|0.4|0|0.067|176.6|0|0.002|0.052|100|0|0.013|0.053|0.060|0.4|34|0.067|23.177
grapefruit juice|96|0.2|0.011|1.2|22.7|0|0|0|0.061|222.3|0|0.038|0.1|93.9|0|0|0|0.004|0.5|37.1|0|24.254
pineapple grapefruit juice|118|0.3|0.077|0.5|29|28.8|0.3|0|0.054|219.8|0|0|115|0|0.001|0.046|17.5|0.8|15|152.5|0.2|163.4
tamarind nectar|143|0.3|0|0.2|37|31.9|1.3|0|0.046|213.3|0|0|17.8|0|0.3|0.069|25.1|1.9|10|67.8|0.089|83.6
apple juice|114|0.3|0.064|0.2|28|23.9|0.5|0|0.038|218.8|0|0|0.025|2.2|0|0.057|0|0.065|0.3|17.4|0.039|29.087
limeade|128|0|0|0|34.1|32.8|0|0|0.071|212.6|0|0|7.7|0|0|0|4.9|0|4.9|24.7|0.024|46.7
guava nectar|158|0.2|0.050|0.2|40.8|32.5|2.5|0|0.063|209.6|0|0.075|0.057|53|0|0.1|0.087|0.055|1|5|0|43.83
orange grapefruit juice|106|0.2|0.009|1.5|25.4|25.1|0.2|0|0.082|218.9|0|0|71.9|0|0.3|0.066|19.8|1.1|24.7|390.3|0.2|120.1
orange juice sainsburys|14|0.088|2.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.049
cranberry apple juice|154|0.3|0.066|0|38.8|35.5|0|0|0.061|205.3|0|0|96.8|0|0.3|0.075|7.4|0.2|2.5|41.7|0.015|143.5
pineapple orange juice|125|0|0|3.3|29.5|29|0.3|0|0.069|217.3|0|0|56.3|0|0.079|0.085|12.5|0.7|15|115|0.2|102.6
pear nectar|150|0.062|0.032|0.3|39.4|0|1.5|0|0.056|210|0|0.049|0.017|67.5|0|0|0|0.2|0.7|7.5|0.065|41.466
blackberry juice|95|1.5|0.095|0.8|19.5|19.3|0.3|0|0.072|227.3|0|0|28.3|0|2.3|0.088|30|1.2|52.5|337.5|1|81.6
lemon juice|54|0.6|0.060|0.9|16.6|6.1|0.7|0|0.046|225.2|0|0.093|0.1|94.4|0|0.4|0|0.073|0.2|19.5|0.090|18.9
cranberry grape juice|137|0.2|0.053|0.5|34.3|0|0.2|0|0.079|209.7|0|0|78.4|0|0|0|19.6|0.040|7.4|58.8|0.055|133.2
citrus fruit juice|114|0.057|0.088|0.8|28.3|20.2|0.2|0|0.051|217.8|0|0|67.2|0|0.1|0.042|22.3|2.8|14.9|277.8|0.011|121.7
prune juice|182|0.006|0.033|1.6|44.7|42.1|2.6|0|0.100|208|0|0|10.5|0|0.3|0.007|30.7|3|35.8|706.6|0.5|93.105
guanabana nectar|148|0.4|0.096|0.3|37.5|32.8|0.3|0|0.061|212.6|0|0|27.9|0|0.036|0|17.6|0.9|7.5|62.8|0.011|84.9
fruit juice|108|0.1|0.059|0.3|26.3|24.2|0.2|0|0.1|172.7|0|0|0.001|50.8|0|0.1|0|0.039|0.5|14|0.089|26.937
horchata|15|0.2|0|0.1|3.3|2.6|0|0|0.013|24.6|0|0|0|0|0.022|0|5.1|0.057|0.8|9.6|0.058|8.717
fruit punch|98|0.4|0.048|0.2|24.4|0|0|0|0.080|208.6|0|0|11.2|0|0|0|16.4|0.5|7|154.4|0.4|53.1
apricot nectar|139|0.2|0.070|0.9|35.7|34.2|1.5|0|0.025|210.5|0|0|1.5|0|0.8|0.008|17.4|0.9|12.4|282.7|0.2|58.1
orangensaft ja|86|0|0|0.0|1.4|0.024|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.4
fruchtcocktail granini|102|0.4|0.2|0.0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.4
peach nectar|125|1.3|0.6|0.5|29.7|27.8|0.2|0|0.077|217.3|0|0.005|0.091|75.2|0|1.5|0|0.2|0.2|12.5|0.071|31.949
orange pineapple juice|15|0.080|0.056|0.1|3.6|3.1|0.032|0|0.044|25.7|0|0|12|0|0.036|0.016|2.4|0.086|3|44.3|0.072|18.261
cranberry juice|92|0.3|0.061|0.8|24.4|24.2|0.2|0|0.093|174.3|0|0.011|0.1|18.6|0|2.4|0.099|0.1|0.5|26|0.036|25.975
white grapefruit juice|96|0.2|0.083|1.2|22.7|22.5|0.2|0|0.018|222.3|0|0|93.9|0|0.5|0|22.2|0.5|29.6|400.1|0.1|140.9
mango nectar|128|0.2|0.040|0.3|32.9|31.2|0.8|0|0.061|217.4|0|0.055|0.038|38.2|0|0.5|0.047|0.087|0.9|5|0.025|34.447
acerola cherry juice|56|0.7|0.2|1|11.6|10.9|0.7|0|0.082|228.2|0|0|3872.00|0|0.4|0.057|24.2|1.2|29|234.7|0.2|3911.4
apple juice concentrate|350|0.8|0.1|1.1|86.5|81.9|0.8|0|0.049|120.3|0|0|4.4|0|0.022|0|42.2|1.9|35.9|945.3|0.3|137.7
papaya nectar|143|0.4|0.1|0.4|36.3|34.8|1.5|0|0.082|212.6|0|0.039|0.017|7.5|0|0.6|0.076|0.029|0.9|0|0.072|38.657
apple juice martinellis|122|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
lime juice|61|0.2|0.052|1|20.4|4.1|1|0|0.014|219.7|0|0|72.6|0|0.5|0.074|33.9|0.2|19.4|283.1|0.2|129.3
grape juice|152|0.3|0.060|0.9|37.4|35.9|0.5|0|0.003|213.8|0|0|0.3|0|0|0.025|27.8|0.6|25.3|263.1|0.2|67.8
water dannon|0|0|0|0|0|0|0|0|0|330.9|0|0|0|0|0|0|9.9|0|3.3|0|0|9.9
tap water|0|0|0|0|0|0|0|0|0.018|236.8|0|0|0|0|0|0|7.1|0|2.4|0|0.042|7.1
table water|0|0|0|0|0|0|0|0|0.044|499.5|0|0|0|0|0|0|70|0|0|0|0|70.0
fruit flavored water|52|0|0|0|13|13|0|0|0|223.8|0.050|0.049|30.1|0|4.5|0|40.3|0|7.1|0|0.8|83.471
water|0|0|0|0|0|0|0|0|0.024|237|0|0|0|0|0|0|23.7|0|4.7|0|0|23.7
cola light coca cola|0|0|0|0|0|0|0|0|0.087|336.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
lemon lime soda|151|0|0|0.3|38.4|37.6|0|0|0.024|330.2|0|0|0|0|0|0|7.4|0.061|3.7|3.7|0.065|46.113
tonic water|114|0|0|0|29.6|29.6|0|0|0.049|306.1|0|0|0|0|0|0|3.4|0.090|0|0|0.3|33.038
lemonade low calorie|7|0|0|0.092|1.6|0|0|0|0.013|236.8|0|0|7.6|0|0|0|66.9|0.1|2.4|2.4|0.011|76.216
ginger ale|68|0|0|0|17.5|17.4|0|0|0.043|182.5|0|0|0|0|0|0|0|0.024|0.4|0|0.078|17.528
ice tea lemon flavor nestle|88|0|0|0|22.3|22.3|0|0|0.063|223.4|0|0|0|0|0|0|7.4|0|2.5|46.6|0.1|29.7
sprite coca cola|80|0.063|0|0.1|20.3|18|0|0|0.021|179.6|0|0|0|0|0|0|0|0.042|0.2|0|0|20.538
cola coca cola|151|0|0|0|38.9|38.9|0|0|0.045|329.8|0|0|0|0|0|0|7.4|0.048|0|11|0.052|46.4
cola|74|0.070|0|0.1|19.1|17.9|0|0|0.072|180.6|0|0|0|0|0|0|0|0.012|0.2|20|0.038|19.336
cream soda|252|0|0|0|65.7|65.7|0|0|0.098|428.3|0|0|0|0|0|0|24.7|0.2|4.9|4.9|0.3|90.6
club soda|0|0|0|0|0|0|0|0|0.046|199.8|0|0|0|0|0|0|0|0.015|0.078|0|0|0.025
pink lemonade|86|0.3|0.079|0.1|21.6|20.6|0.2|0|0.010|177.8|0|0|6.2|0|0.062|0|8|0.092|4|34|0.093|36.488
grape soda|160|0|0|0|41.7|0|0|0|0.042|330.3|0|0|0|0|0|0|11.2|0.3|3.7|3.7|0.3|53.2
cola without caffeine coca cola|151|0|0|0|38.9|38.9|0|0|0.040|329.8|0|0|0|0|0|0|7.4|0.026|0|11|0.032|46.381
white lemonade|80|0.003|0.093|0.1|20.8|20|0|0|0.020|178.7|0|0.043|0.007|7.8|0|0.040|0|0.013|0.3|4|0.066|21.02
chocolate soda|207|0|0|0|52.6|52.6|0|0|0.031|438.9|0|0|0|0|0|0|19.7|0.5|4.9|246|0.8|72.8
sweet tea lipton|130|0|0|0|35|35|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|35.0
hibiscus tea|74|1.3|0.5|0.9|14.8|12|0.6|0|0.091|179.3|0|0|36.8|0|0|0|2|17.3|2|18|0.2|73.7
instant lemon tea|2|0|0|0.1|0.3|0.047|0|0|0.046|199.2|0|0|0.009|0|0|0|0|0.026|0.020|2|0|0.494
pesca tea santal|116|0|28.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
instant lemon tea sweetened|91|0.2|0.018|0.071|22.3|21.6|0.3|0|0.089|236.2|0|0|0|0|0|0|5.2|0.000|2.6|38.9|0.048|28.147
